txid,block_height,block_hash,block_time_utc,input_count,input_value_sats,output_count,cluster_output_value_sats,fee_sats,fee_rate,input_script_types,output_script_types,destination_or_intermediate_address,classification,confidence,classification_reason,source
ec126f1ff950e2c50840fabe6cd6da79dbee944505cda683643d1f7cfb958ccd,960189,000000000000000000013f7dbd45306e3c040eaa1c727cc48e69fb6cb182f7dd,2026-07-30T01:37:21+00:00,1,99978573,1,99975273,3300,30.137,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
ed8e079b2e171950b99ce3e990bc1202de6ec437d062ce904c5445b6f30a980b,960189,000000000000000000013f7dbd45306e3c040eaa1c727cc48e69fb6cb182f7dd,2026-07-30T01:37:21+00:00,1,62720900,1,62717600,3300,30.137,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
eecdb0dda68816667bfd00583bb435d37cf1492c492c078612007e7323a69a38,960189,000000000000000000013f7dbd45306e3c040eaa1c727cc48e69fb6cb182f7dd,2026-07-30T01:37:21+00:00,1,66090000,1,66086700,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
f2550018110d8a95c58d44216df4a25dd317ddb35fd2f421c59bc343b2c317b4,960189,000000000000000000013f7dbd45306e3c040eaa1c727cc48e69fb6cb182f7dd,2026-07-30T01:37:21+00:00,1,180000000,1,179996700,3300,30.137,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
f2d26fcb1d693dc3bff74de479779f651c1848a34b8bbd84f854deffb61dfc92,960189,000000000000000000013f7dbd45306e3c040eaa1c727cc48e69fb6cb182f7dd,2026-07-30T01:37:21+00:00,1,78571751,1,78568451,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
f6b44834689171e61c69bc9cb54fab35f4e43a3487715aaa2d0fbc17683105e3,960189,000000000000000000013f7dbd45306e3c040eaa1c727cc48e69fb6cb182f7dd,2026-07-30T01:37:21+00:00,1,100000000,1,99996700,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
f769968d8bdbeeda4ccfaf3eea85d75bc4fb9a43526c89d5e9baa9bc3d05f666,960189,000000000000000000013f7dbd45306e3c040eaa1c727cc48e69fb6cb182f7dd,2026-07-30T01:37:21+00:00,1,65954278,1,65950978,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
f830d50156eea6b0e67fdeaddeacc19c1e136aa351aeb68b6327a0b21bb537f5,960189,000000000000000000013f7dbd45306e3c040eaa1c727cc48e69fb6cb182f7dd,2026-07-30T01:37:21+00:00,1,180705707,1,180702407,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
f8568bc00c291e203dd85434a9d066b82d9c75537c08a390f6fc14b7a7263779,960189,000000000000000000013f7dbd45306e3c040eaa1c727cc48e69fb6cb182f7dd,2026-07-30T01:37:21+00:00,1,98201003,1,98197703,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
ff190d9c7b2263614474397d6dea3e0e322d797a2da3502791cdeab6b3bea8b8,960189,000000000000000000013f7dbd45306e3c040eaa1c727cc48e69fb6cb182f7dd,2026-07-30T01:37:21+00:00,1,149583437,1,149580137,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
0059d0402189fdc0b59aad6d25c23bf3eeb73b5e6e3fcaeb539fb73944cc3649,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,31498244,1,31494944,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
013fbd5f67988e2c497c07508c4fd0ed17dbe75dcc678fa54d74984fec113f88,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,41,52404023,1,52319123,84900,30.056,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
01d63e044c557f6fcc136adb0b115347cf4ebd8ed55b91b2537fbdbdd5d4f9dd,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,31124474,1,31121174,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
025397e02ed82f77fc2867463ecc3f6f676c4e6287d3b03eeed386e015e27dc5,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,37276426,1,37273126,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
05eb57286f83b4be023acd099761f4df37ea4840851f58567b969f0bb1c49d73,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,40480240,1,40476940,3300,30.137,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
0657d19af6a0c66d3c38628d271e16f07c323f24ea00255fdd0a426bb85b2d19,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,37500000,1,37496700,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
09c404d1c672709e81d1dd13d7026c158d853c7a3ca39433fb83120d54b83cca,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,33865717,1,33862417,3300,30.137,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
0a238f80f89a704401fea5e2d3230c7cf3d354c24ec0e84ca78be579f40f45b6,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,4,40000000,1,39990580,9420,30.096,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
0efc6f74219409d595cc294b128824eb2e1802ab497cf48aed39a69e355d63d0,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,50000000,1,49996700,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
0f0c94210a69b10977e1e269c474bf576b6987ff2c91dc743a0740c14b2dbc9c,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,50572097,1,50568797,3300,30.137,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
1089392eba659644e8904f83a4593361c534b89338b99eda71ddc0fad275346b,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,37846300,1,37843000,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
164e704a353c9e75ebb9bfc273598091ac9c6f5d9bcb77a61e86ed345d8bb632,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,31709769,1,31706469,3300,30.137,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
16658158b0d75c8e7a25bd59c914cbe172ed026bdcb5666f02a311f539719351,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,2,48659448,1,48652728,6720,30.101,p2sh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
170721a869779210884707d9f2904aad94eb603037d11702f4ad22174033a272,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,26589335,1,26586035,3300,30.137,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
195e9b4023806c4fa0231845f02f1b078184ac3bfd939e881e048e06fe60ccbb,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,26684834,1,26681534,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
1a3a15071b0812d9b0166e61f642e91109a691355dc28db0272f72222aba4197,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,51350795,1,51347495,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
1ab4369f4a204db6cac58657e2d965b424c811c431c4eb986661b8f3d8e9a8f6,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,50000000,1,49996700,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
1c6a9658302b9fb3a6099de8564866047836245df47c7be0cbd750d4b9bad13e,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,32986140,1,32982840,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
1d7b281436a4be044a4ccce52ded6ca9f4498477972c08d3205b5ab646a74efa,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,29440000,1,29436700,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
1d8ca0deeb3428bf2aaf70baaa09b9b074014ebe91363ea124c20080767da868,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,43649210,1,43645910,3300,30.137,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
1ddd898548b1f9406da91d93313119008444fe1e7dec1f4053211bba4ec7a64f,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,27,32133116,1,32076776,56340,30.076,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
1f2ac2172d83ccde3a8f89a867b13821f14d9818ff67c3f63a476e33685dd83e,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,2,44831472,1,44826132,5340,30.085,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
27eb67282ba83bea374c08c20127ba07cee7b4cf8d560245908b05ae91dc9e55,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,32259355,1,32255365,3990,30.17,p2sh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
284d94d4111a94f1f0d510daa46de9ed6fb44036f61a705bedc90258c1fc4bbd,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,32974500,1,32971200,3300,30.137,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
29e12b46a89e9fef2ce5da294fe3599ffa6259425e67c6d76694abad3cdedab2,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,35287891,1,35284591,3300,30.137,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
